flow_id,timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
2503,2026-01-01 19:25:00,626,high,client_2,server_1,router_1,2,client-router-server,2.42,0.49,48,172.93,100.0,50.23,64.48,4.19,2.42,4.28,1939,1857,82,70,59.18,traffic_spike,1,0,1
2504,2026-01-01 19:25:00,626,congestion,client_3,server_1,router_1,2,client-router-server,0.93,0.11,57,105.24,100.0,100.0,96.91,11.26,0.93,5.89,5780,5440,340,91,41.96,traffic_spike,1,0,1
2505,2026-01-01 19:26:00,627,low,client_1,server_1,router_1,2,client-router-server,9.84,2.51,10,136.75,86.66,69.78,116.03,10.49,9.84,1.75,3302,3245,57,25,10.66,traffic_spike,1,0,1
2506,2026-01-01 19:26:00,627,medium,client_1,server_1,router_1,2,client-router-server,5.74,0.75,31,127.7,88.97,80.03,114.73,5.68,5.74,4.66,4204,4009,195,48,23.55,traffic_spike,1,0,1
2507,2026-01-01 19:26:00,627,high,client_3,server_1,router_1,2,client-router-server,2.0,0.38,47,165.09,100.0,98.06,119.56,9.72,2.0,4.0,1171,1125,46,22,46.33,traffic_spike,1,0,1
2508,2026-01-01 19:26:00,627,congestion,client_3,server_1,router_1,2,client-router-server,0.91,0.12,67,75.11,100.0,100.0,133.97,9.97,0.91,2.57,2943,2868,75,26,24.04,traffic_spike,1,0,1
2509,2026-01-01 19:27:00,628,low,client_3,server_1,router_1,2,client-router-server,11.11,2.29,9,64.97,27.68,22.48,37.12,3.98,11.11,0.01,2636,2635,1,1,25.57,traffic_spike,1,0,0
2510,2026-01-01 19:27:00,628,medium,client_3,server_1,router_1,2,client-router-server,3.75,1.28,32,141.68,100.0,70.37,71.54,5.77,3.75,3.82,3764,3621,143,111,18.92,traffic_spike,1,0,1
2511,2026-01-01 19:27:00,628,high,client_1,server_1,router_1,2,client-router-server,2.08,0.46,49,150.15,100.0,98.88,107.17,9.96,2.08,5.31,3364,3186,178,43,26.48,traffic_spike,1,0,1
2512,2026-01-01 19:27:00,628,congestion,client_3,server_1,router_1,2,client-router-server,0.92,0.08,60,105.88,100.0,100.0,121.46,10.14,0.92,2.41,5803,5664,139,132,22.05,traffic_spike,1,0,1
2513,2026-01-01 19:28:00,629,low,client_1,server_1,router_1,2,client-router-server,10.06,1.66,12,62.58,33.26,23.46,47.24,8.11,10.06,0.01,2473,2472,1,1,28.62,traffic_spike,1,0,0
2514,2026-01-01 19:28:00,629,medium,client_3,server_1,router_1,2,client-router-server,4.05,0.93,31,161.55,100.0,63.79,90.2,8.19,4.05,3.83,5892,5667,225,204,55.66,traffic_spike,1,0,1
2515,2026-01-01 19:28:00,629,high,client_1,server_1,router_1,2,client-router-server,1.58,0.55,47,83.69,100.0,61.65,109.91,14.05,1.58,3.76,2791,2687,104,83,30.31,traffic_spike,1,0,1
2516,2026-01-01 19:28:00,629,congestion,client_3,server_1,router_1,2,client-router-server,0.8,0.11,63,63.35,100.0,69.11,73.0,8.17,0.8,4.41,3838,3669,169,107,17.19,traffic_spike,1,0,1
2517,2026-01-01 19:29:00,630,low,client_1,server_1,router_1,2,client-router-server,8.23,2.24,6,73.4,37.97,19.24,47.33,7.26,8.23,0.01,2905,2904,1,0,26.21,traffic_spike,1,0,0
2518,2026-01-01 19:29:00,630,medium,client_2,server_1,router_1,2,client-router-server,4.04,0.76,31,137.87,100.0,56.92,87.51,7.34,4.04,1.77,3490,3429,61,37,14.81,traffic_spike,1,0,1
2519,2026-01-01 19:29:00,630,high,client_1,server_1,router_1,2,client-router-server,1.78,0.62,51,77.1,100.0,88.96,136.46,5.13,1.78,5.41,3090,2923,167,102,7.01,traffic_spike,1,0,1
2520,2026-01-01 19:29:00,630,congestion,client_3,server_1,router_1,2,client-router-server,0.92,0.13,66,58.56,100.0,100.0,115.06,6.24,0.92,2.28,2605,2546,59,12,6.81,traffic_spike,1,0,1
2521,2026-01-01 19:30:00,631,low,client_3,server_1,router_1,2,client-router-server,10.54,2.52,8,58.52,36.27,39.97,34.4,8.89,10.54,0.01,3622,3621,1,0,15.84,traffic_spike,1,0,0
2522,2026-01-01 19:30:00,631,medium,client_3,server_1,router_1,2,client-router-server,5.38,0.98,33,66.22,44.8,40.68,55.11,6.2,5.38,0.01,2772,2771,1,1,43.14,traffic_spike,1,0,0
2523,2026-01-01 19:30:00,631,high,client_1,server_1,router_1,2,client-router-server,2.15,0.35,48,121.1,100.0,100.0,114.78,11.71,2.15,5.42,3743,3541,202,13,33.16,traffic_spike,1,0,1
2524,2026-01-01 19:30:00,631,congestion,client_2,server_1,router_1,2,client-router-server,1.05,0.08,57,151.25,100.0,98.83,91.51,11.71,1.05,1.74,3216,3161,55,2,27.4,traffic_spike,1,0,1
2525,2026-01-01 19:31:00,632,low,client_2,server_1,router_1,2,client-router-server,8.12,2.58,5,167.15,75.85,55.28,71.72,7.85,8.12,2.27,1038,1015,23,14,20.64,traffic_spike,1,0,0
2526,2026-01-01 19:31:00,632,medium,client_3,server_1,router_1,2,client-router-server,5.89,1.33,29,66.56,52.53,31.92,70.7,10.44,5.89,0.08,1351,1350,1,0,7.84,traffic_spike,1,0,0
2527,2026-01-01 19:31:00,632,high,client_2,server_1,router_1,2,client-router-server,2.43,0.61,46,95.87,100.0,100.0,95.13,11.4,2.43,5.88,1377,1297,80,49,19.9,traffic_spike,1,0,1
2528,2026-01-01 19:31:00,632,congestion,client_2,server_1,router_1,2,client-router-server,0.97,0.11,57,61.23,100.0,100.0,119.84,11.8,0.97,4.81,3220,3066,154,150,28.83,traffic_spike,1,0,1
2529,2026-01-01 19:32:00,633,low,client_2,server_1,router_1,2,client-router-server,7.7,1.84,5,163.27,100.0,54.86,67.63,12.96,7.7,2.74,4279,4162,117,10,35.6,traffic_spike,1,0,1
2530,2026-01-01 19:32:00,633,medium,client_3,server_1,router_1,2,client-router-server,6.2,0.87,24,132.76,100.0,86.44,95.52,10.63,6.2,4.61,2528,2412,116,102,37.99,traffic_spike,1,0,1
2531,2026-01-01 19:32:00,633,high,client_3,server_1,router_1,2,client-router-server,2.35,0.68,42,74.06,100.0,87.3,131.2,9.53,2.35,1.85,4429,4348,81,36,58.13,traffic_spike,1,0,1
2532,2026-01-01 19:32:00,633,congestion,client_2,server_1,router_1,2,client-router-server,0.96,0.07,67,93.9,100.0,81.74,88.61,12.58,0.96,2.59,1886,1838,48,23,42.19,traffic_spike,1,0,1
2533,2026-01-01 19:33:00,634,low,client_3,server_1,router_1,2,client-router-server,9.77,1.85,5,99.65,65.22,76.76,56.98,7.34,9.77,0.5,1085,1080,5,1,10.78,traffic_spike,1,0,0
2534,2026-01-01 19:33:00,634,medium,client_2,server_1,router_1,2,client-router-server,5.27,1.09,27,153.33,99.13,78.46,131.72,11.27,5.27,5.88,2567,2417,150,38,44.56,traffic_spike,1,0,1
2535,2026-01-01 19:33:00,634,high,client_3,server_1,router_1,2,client-router-server,1.65,0.47,44,53.74,100.0,76.57,89.83,10.49,1.65,3.75,2197,2115,82,59,12.88,traffic_spike,1,0,1
2536,2026-01-01 19:33:00,634,congestion,client_1,server_1,router_1,2,client-router-server,1.12,0.11,55,47.2,100.0,91.12,110.17,8.92,1.12,2.64,2804,2730,74,38,46.61,traffic_spike,1,0,1
2537,2026-01-01 19:34:00,635,low,client_3,server_1,router_1,2,client-router-server,8.46,1.83,16,96.83,75.65,57.36,99.54,13.68,8.46,2.77,1352,1315,37,7,7.64,traffic_spike,1,0,1
2538,2026-01-01 19:34:00,635,medium,client_1,server_1,router_1,2,client-router-server,4.54,1.38,21,54.73,42.79,24.46,44.07,9.97,4.54,0.01,2499,2498,1,1,56.37,traffic_spike,1,0,0
2539,2026-01-01 19:34:00,635,high,client_2,server_1,router_1,2,client-router-server,1.88,0.57,44,139.3,100.0,100.0,139.05,11.77,1.88,1.76,1840,1808,32,27,13.89,traffic_spike,1,0,1
2540,2026-01-01 19:34:00,635,congestion,client_1,server_1,router_1,2,client-router-server,1.22,0.1,59,115.14,100.0,58.64,124.3,13.99,1.22,3.2,4613,4466,147,49,49.79,traffic_spike,1,0,1
2541,2026-01-01 19:35:00,636,low,client_2,server_1,router_1,2,client-router-server,9.4,2.13,10,136.43,84.1,96.5,97.29,5.13,9.4,1.48,4385,4321,64,57,41.75,traffic_spike,1,0,1
2542,2026-01-01 19:35:00,636,medium,client_3,server_1,router_1,2,client-router-server,5.59,1.28,22,70.6,50.61,31.47,50.46,9.76,5.59,0.07,2142,2141,1,1,18.58,traffic_spike,1,0,0
2543,2026-01-01 19:35:00,636,high,client_2,server_1,router_1,2,client-router-server,2.0,0.63,47,143.68,100.0,100.0,73.69,8.49,2.0,2.7,3290,3202,88,65,18.46,traffic_spike,1,0,1
2544,2026-01-01 19:35:00,636,congestion,client_2,server_1,router_1,2,client-router-server,1.16,0.1,60,124.97,100.0,100.0,124.7,11.68,1.16,4.34,3426,3278,148,10,8.95,traffic_spike,1,0,1
2545,2026-01-01 19:36:00,637,low,client_1,server_1,router_1,2,client-router-server,8.9,2.6,14,106.7,73.02,61.18,56.14,10.94,8.9,1.42,2985,2943,42,42,40.59,traffic_spike,1,0,0
2546,2026-01-01 19:36:00,637,medium,client_2,server_1,router_1,2,client-router-server,5.75,1.19,22,77.37,84.15,70.0,59.41,11.22,5.75,3.27,5833,5643,190,137,32.14,traffic_spike,1,0,0
2547,2026-01-01 19:36:00,637,high,client_3,server_1,router_1,2,client-router-server,2.22,0.61,53,154.38,100.0,100.0,105.21,11.44,2.22,3.55,5314,5126,188,154,23.31,traffic_spike,1,0,1
2548,2026-01-01 19:36:00,637,congestion,client_2,server_1,router_1,2,client-router-server,1.18,0.11,65,69.87,100.0,74.72,75.56,10.94,1.18,2.39,4640,4530,110,33,24.22,traffic_spike,1,0,1
2549,2026-01-01 19:37:00,638,low,client_3,server_1,router_1,2,client-router-server,8.56,1.84,6,58.44,38.79,32.11,42.39,5.98,8.56,0.01,5210,5209,1,1,46.83,traffic_spike,1,0,0
2550,2026-01-01 19:37:00,638,medium,client_2,server_1,router_1,2,client-router-server,3.88,0.74,31,96.46,100.0,100.0,130.56,7.21,3.88,1.68,2462,2421,41,18,51.36,traffic_spike,1,0,1
2551,2026-01-01 19:37:00,638,high,client_2,server_1,router_1,2,client-router-server,1.72,0.67,49,101.1,100.0,65.89,90.53,7.2,1.72,4.03,1176,1129,47,15,48.16,traffic_spike,1,0,1
2552,2026-01-01 19:37:00,638,congestion,client_3,server_1,router_1,2,client-router-server,0.93,0.13,60,105.93,100.0,81.57,98.79,9.5,0.93,1.83,5318,5221,97,95,26.25,traffic_spike,1,0,1
2553,2026-01-01 19:38:00,639,low,client_2,server_1,router_1,2,client-router-server,12.07,1.83,15,68.05,21.85,16.49,36.95,8.19,12.07,0.01,3276,3275,1,1,14.03,traffic_spike,1,0,0
2554,2026-01-01 19:38:00,639,medium,client_1,server_1,router_1,2,client-router-server,5.73,1.26,33,68.78,77.04,39.53,85.03,10.93,5.73,2.91,2184,2121,63,36,48.91,traffic_spike,1,0,1
2555,2026-01-01 19:38:00,639,high,client_3,server_1,router_1,2,client-router-server,1.87,0.61,51,91.32,100.0,94.95,138.61,15.09,1.87,5.28,4219,3997,222,136,15.98,traffic_spike,1,0,1
2556,2026-01-01 19:38:00,639,congestion,client_1,server_1,router_1,2,client-router-server,1.2,0.11,66,100.96,100.0,64.01,74.69,5.11,1.2,1.79,4024,3952,72,45,50.25,traffic_spike,1,0,1
2557,2026-01-01 19:39:00,640,low,client_3,server_1,router_1,2,client-router-server,8.04,1.7,15,61.16,26.17,13.39,31.59,4.14,8.04,0.01,1969,1968,1,0,24.49,traffic_spike,1,0,0
2558,2026-01-01 19:39:00,640,medium,client_1,server_1,router_1,2,client-router-server,4.47,0.92,25,81.67,59.54,60.82,73.76,8.31,4.47,0.8,4558,4522,36,14,36.95,traffic_spike,1,0,0
2559,2026-01-01 19:39:00,640,high,client_1,server_1,router_1,2,client-router-server,1.57,0.47,50,69.42,100.0,87.67,105.65,11.93,1.57,5.02,1322,1256,66,32,51.02,traffic_spike,1,0,1
2560,2026-01-01 19:39:00,640,congestion,client_2,server_1,router_1,2,client-router-server,1.13,0.08,56,108.44,100.0,66.23,111.61,14.99,1.13,1.74,2340,2300,40,6,31.64,traffic_spike,1,0,1
2561,2026-01-01 19:40:00,641,low,client_2,server_1,router_1,2,client-router-server,9.71,1.55,13,98.71,45.53,24.33,45.27,8.94,9.71,0.01,3260,3259,1,1,33.52,traffic_spike,1,0,0
2562,2026-01-01 19:40:00,641,medium,client_1,server_1,router_1,2,client-router-server,5.13,1.06,23,110.22,100.0,85.79,80.51,6.82,5.13,4.52,4763,4548,215,140,40.8,traffic_spike,1,0,1
2563,2026-01-01 19:40:00,641,high,client_2,server_1,router_1,2,client-router-server,2.19,0.66,46,85.95,100.0,64.68,76.59,11.95,2.19,2.01,2171,2128,43,42,49.6,traffic_spike,1,0,1
2564,2026-01-01 19:40:00,641,congestion,client_3,server_1,router_1,2,client-router-server,0.82,0.08,63,164.15,100.0,80.98,76.83,4.78,0.82,5.96,2167,2038,129,14,54.89,traffic_spike,1,0,1
2565,2026-01-01 19:41:00,642,low,client_1,server_1,router_1,2,client-router-server,8.08,1.71,15,73.54,59.89,54.06,54.78,6.91,8.08,1.08,4314,4268,46,25,26.61,traffic_spike,1,0,0
2566,2026-01-01 19:41:00,642,medium,client_2,server_1,router_1,2,client-router-server,5.38,1.21,31,156.35,100.0,100.0,101.96,8.03,5.38,4.26,2927,2803,124,9,50.13,traffic_spike,1,0,1
2567,2026-01-01 19:41:00,642,high,client_1,server_1,router_1,2,client-router-server,2.26,0.55,53,53.24,79.8,52.8,85.69,12.13,2.26,3.08,3475,3368,107,82,34.54,traffic_spike,1,0,1
2568,2026-01-01 19:41:00,642,congestion,client_1,server_1,router_1,2,client-router-server,0.92,0.09,66,72.97,100.0,100.0,126.1,7.2,0.92,5.12,5478,5198,280,140,19.8,traffic_spike,1,0,1
2569,2026-01-01 19:42:00,643,low,client_3,server_1,router_1,2,client-router-server,8.52,2.35,9,103.99,67.71,67.31,64.2,3.13,8.52,1.98,3501,3432,69,30,14.36,traffic_spike,1,0,0
2570,2026-01-01 19:42:00,643,medium,client_3,server_1,router_1,2,client-router-server,5.38,0.7,29,123.3,97.98,70.42,95.35,3.4,5.38,3.47,1027,992,35,31,31.37,traffic_spike,1,0,1
2571,2026-01-01 19:42:00,643,high,client_3,server_1,router_1,2,client-router-server,2.42,0.47,51,78.63,100.0,66.22,86.7,10.34,2.42,5.15,5049,4789,260,241,43.96,traffic_spike,1,0,1
2572,2026-01-01 19:42:00,643,congestion,client_1,server_1,router_1,2,client-router-server,0.97,0.13,60,64.12,100.0,88.08,98.98,7.03,0.97,5.61,3929,3709,220,119,45.78,traffic_spike,1,0,1
2573,2026-01-01 19:43:00,644,low,client_1,server_1,router_1,2,client-router-server,12.31,2.22,7,88.69,40.81,32.63,33.44,10.79,12.31,0.01,1079,1078,1,1,58.32,traffic_spike,1,0,0
2574,2026-01-01 19:43:00,644,medium,client_3,server_1,router_1,2,client-router-server,5.17,0.87,28,165.8,100.0,92.66,124.0,10.49,5.17,3.55,4396,4240,156,32,47.28,traffic_spike,1,0,1
2575,2026-01-01 19:43:00,644,high,client_1,server_1,router_1,2,client-router-server,2.33,0.58,41,65.39,100.0,93.34,130.83,4.73,2.33,1.57,4885,4809,76,34,44.24,traffic_spike,1,0,1
2576,2026-01-01 19:43:00,644,congestion,client_1,server_1,router_1,2,client-router-server,0.9,0.13,68,123.64,100.0,100.0,119.14,7.6,0.9,2.4,2149,2098,51,5,24.22,traffic_spike,1,0,1
2577,2026-01-01 19:44:00,645,low,client_2,server_1,router_1,2,client-router-server,11.59,2.43,18,73.34,33.34,39.78,50.79,5.68,11.59,0.01,3495,3494,1,1,29.89,traffic_spike,1,0,0
2578,2026-01-01 19:44:00,645,medium,client_1,server_1,router_1,2,client-router-server,3.93,1.27,32,89.72,100.0,68.0,83.16,10.0,3.93,2.23,3726,3643,83,43,10.55,traffic_spike,1,0,1
2579,2026-01-01 19:44:00,645,high,client_2,server_1,router_1,2,client-router-server,2.21,0.46,40,166.93,100.0,55.48,128.9,13.5,2.21,3.92,4370,4199,171,148,28.24,traffic_spike,1,0,1
2580,2026-01-01 19:44:00,645,congestion,client_1,server_1,router_1,2,client-router-server,1.14,0.09,63,149.2,100.0,100.0,75.91,6.56,1.14,5.76,2407,2269,138,101,40.13,traffic_spike,1,0,1
2581,2026-01-01 19:45:00,646,low,client_3,server_1,router_1,2,client-router-server,9.79,2.13,9,125.41,80.84,57.46,72.71,9.46,9.79,3.33,4967,4802,165,28,19.85,traffic_spike,1,0,0
2582,2026-01-01 19:45:00,646,medium,client_1,server_1,router_1,2,client-router-server,3.92,1.05,31,51.06,54.4,49.36,49.56,7.27,3.92,0.43,1815,1808,7,0,37.82,traffic_spike,1,0,0
2583,2026-01-01 19:45:00,646,high,client_1,server_1,router_1,2,client-router-server,2.06,0.61,48,154.42,100.0,88.42,115.82,9.31,2.06,2.62,2926,2850,76,55,46.23,traffic_spike,1,0,1
2584,2026-01-01 19:45:00,646,congestion,client_2,server_1,router_1,2,client-router-server,1.01,0.13,55,112.98,100.0,56.2,65.72,12.25,1.01,5.86,1503,1415,88,39,7.99,traffic_spike,1,0,1
2585,2026-01-01 19:46:00,647,low,client_3,server_1,router_1,2,client-router-server,8.6,1.93,5,65.9,53.46,40.1,40.56,8.34,8.6,0.24,1731,1727,4,1,55.64,traffic_spike,1,0,0
2586,2026-01-01 19:46:00,647,medium,client_2,server_1,router_1,2,client-router-server,5.77,1.32,21,137.36,100.0,78.13,90.51,12.89,5.77,3.01,1531,1485,46,31,18.05,traffic_spike,1,0,1
2587,2026-01-01 19:46:00,647,high,client_1,server_1,router_1,2,client-router-server,2.44,0.39,51,95.04,100.0,97.13,74.78,7.21,2.44,5.56,3617,3416,201,137,10.92,traffic_spike,1,0,1
2588,2026-01-01 19:46:00,647,congestion,client_1,server_1,router_1,2,client-router-server,0.75,0.12,62,82.71,100.0,53.71,113.17,8.59,0.75,5.07,4022,3819,203,94,17.45,traffic_spike,1,0,1
2589,2026-01-01 19:47:00,648,low,client_1,server_1,router_1,2,client-router-server,12.0,1.83,9,157.44,62.94,73.69,73.13,6.68,12.0,1.42,4418,4356,62,60,59.67,traffic_spike,1,0,0
2590,2026-01-01 19:47:00,648,medium,client_1,server_1,router_1,2,client-router-server,5.92,1.08,22,72.49,60.58,51.59,78.89,11.77,5.92,1.26,2413,2383,30,6,39.83,traffic_spike,1,0,0
2591,2026-01-01 19:47:00,648,high,client_1,server_1,router_1,2,client-router-server,2.1,0.67,40,104.09,100.0,60.58,128.62,9.66,2.1,5.69,5017,4732,285,258,36.87,traffic_spike,1,0,1
2592,2026-01-01 19:47:00,648,congestion,client_1,server_1,router_1,2,client-router-server,0.98,0.09,60,168.33,100.0,81.92,69.42,8.84,0.98,3.02,4409,4276,133,0,47.3,traffic_spike,1,0,1
2593,2026-01-01 19:48:00,649,low,client_1,server_1,router_1,2,client-router-server,10.56,2.13,14,109.56,49.11,40.2,70.97,8.38,10.56,0.01,2205,2204,1,1,42.45,traffic_spike,1,0,0
2594,2026-01-01 19:48:00,649,medium,client_1,server_1,router_1,2,client-router-server,5.73,0.78,28,52.57,46.84,43.82,61.29,8.18,5.73,0.01,3622,3621,1,0,57.48,traffic_spike,1,0,0
2595,2026-01-01 19:48:00,649,high,client_2,server_1,router_1,2,client-router-server,1.71,0.43,51,138.04,100.0,52.93,124.05,7.35,1.71,4.2,1614,1547,67,0,31.44,traffic_spike,1,0,1
2596,2026-01-01 19:48:00,649,congestion,client_2,server_1,router_1,2,client-router-server,0.92,0.09,68,141.92,100.0,91.49,70.22,9.51,0.92,1.56,1830,1802,28,28,30.16,traffic_spike,1,0,1
2597,2026-01-01 19:49:00,650,low,client_2,server_1,router_1,2,client-router-server,9.93,2.57,14,111.42,36.56,25.82,41.4,5.06,9.93,0.01,1041,1040,1,1,24.37,traffic_spike,1,0,0
2598,2026-01-01 19:49:00,650,medium,client_1,server_1,router_1,2,client-router-server,4.81,1.05,27,146.12,100.0,84.86,124.14,5.33,4.81,5.29,1861,1763,98,2,59.8,traffic_spike,1,0,1
2599,2026-01-01 19:49:00,650,high,client_3,server_1,router_1,2,client-router-server,2.35,0.53,52,72.42,100.0,84.84,136.73,7.5,2.35,1.66,3531,3473,58,17,11.8,traffic_spike,1,0,1
2600,2026-01-01 19:49:00,650,congestion,client_3,server_1,router_1,2,client-router-server,0.82,0.11,56,47.63,100.0,100.0,136.63,7.36,0.82,3.11,1851,1794,57,50,11.04,traffic_spike,1,0,1
2601,2026-01-01 19:50:00,651,low,client_1,server_1,router_1,2,client-router-server,11.43,1.44,9,71.71,31.42,36.79,42.26,9.65,11.43,0.01,4539,4538,1,0,20.99,traffic_spike,1,0,0
2602,2026-01-01 19:50:00,651,medium,client_1,server_1,router_1,2,client-router-server,5.67,0.99,23,54.94,59.36,53.84,55.29,8.1,5.67,0.97,5173,5123,50,1,18.39,traffic_spike,1,0,0
2603,2026-01-01 19:50:00,651,high,client_3,server_1,router_1,2,client-router-server,1.75,0.52,43,92.95,100.0,84.0,76.51,8.99,1.75,5.13,5496,5215,281,134,31.16,traffic_spike,1,0,1
2604,2026-01-01 19:50:00,651,congestion,client_3,server_1,router_1,2,client-router-server,0.79,0.14,61,83.56,100.0,69.44,100.25,4.71,0.79,5.04,5436,5163,273,205,54.15,traffic_spike,1,0,1
2605,2026-01-01 19:51:00,652,low,client_2,server_1,router_1,2,client-router-server,9.61,1.68,8,100.43,71.77,40.82,60.0,5.89,9.61,1.76,3641,3577,64,17,42.58,normal,1,0,0
2606,2026-01-01 19:51:00,652,medium,client_3,server_1,router_1,2,client-router-server,6.04,0.74,25,93.81,54.61,46.45,52.78,7.11,6.04,0.17,5241,5233,8,4,58.49,normal,1,0,0
2607,2026-01-01 19:51:00,652,high,client_1,server_1,router_1,2,client-router-server,2.14,0.62,43,81.39,100.0,92.21,94.63,12.97,2.14,1.92,2966,2910,56,47,37.6,normal,1,0,1
2608,2026-01-01 19:51:00,652,congestion,client_1,server_1,router_1,2,client-router-server,1.15,0.1,60,108.5,100.0,64.44,99.23,12.66,1.15,3.81,4111,3955,156,127,51.14,normal,1,0,1
2609,2026-01-01 19:52:00,653,low,client_1,server_1,router_1,2,client-router-server,7.93,2.36,11,76.09,50.53,47.49,59.02,7.3,7.93,0.04,4620,4619,1,1,32.71,normal,1,0,0
2610,2026-01-01 19:52:00,653,medium,client_3,server_1,router_1,2,client-router-server,5.73,1.15,28,71.98,47.31,48.81,48.01,7.55,5.73,0.01,2051,2050,1,0,20.41,normal,1,0,0
2611,2026-01-01 19:52:00,653,high,client_3,server_1,router_1,2,client-router-server,2.47,0.37,52,57.46,100.0,51.97,112.72,9.17,2.47,2.15,5971,5843,128,99,16.18,normal,1,0,1
2612,2026-01-01 19:52:00,653,congestion,client_1,server_1,router_1,2,client-router-server,1.09,0.08,55,108.22,100.0,63.89,115.12,9.81,1.09,3.54,2477,2390,87,46,51.75,normal,1,0,1
2613,2026-01-01 19:53:00,654,low,client_2,server_1,router_1,2,client-router-server,12.31,2.16,12,63.56,25.02,28.49,26.17,7.0,12.31,0.01,2987,2986,1,1,12.0,normal,1,0,0
2614,2026-01-01 19:53:00,654,medium,client_3,server_1,router_1,2,client-router-server,4.52,0.78,27,60.05,46.75,24.79,45.48,10.29,4.52,0.01,1537,1536,1,0,39.6,normal,1,0,0
2615,2026-01-01 19:53:00,654,high,client_2,server_1,router_1,2,client-router-server,1.79,0.67,52,54.42,100.0,100.0,102.8,13.21,1.79,5.25,4399,4169,230,22,42.94,normal,1,0,1
2616,2026-01-01 19:53:00,654,congestion,client_2,server_1,router_1,2,client-router-server,0.83,0.07,64,71.82,100.0,96.22,75.11,9.52,0.83,3.11,1218,1181,37,5,5.93,normal,1,0,1
2617,2026-01-01 19:54:00,655,low,client_3,server_1,router_1,2,client-router-server,8.13,2.55,9,46.69,32.62,26.88,45.85,6.92,8.13,0.01,1876,1875,1,1,37.69,normal,1,0,0
2618,2026-01-01 19:54:00,655,medium,client_1,server_1,router_1,2,client-router-server,5.61,1.3,23,60.23,56.74,33.66,68.05,10.85,5.61,0.62,2900,2883,17,11,28.28,normal,1,0,0
2619,2026-01-01 19:54:00,655,high,client_3,server_1,router_1,2,client-router-server,2.46,0.59,48,65.65,93.44,100.0,87.09,11.01,2.46,4.4,1721,1646,75,7,57.21,normal,1,0,1
2620,2026-01-01 19:54:00,655,congestion,client_2,server_1,router_1,2,client-router-server,1.02,0.13,61,69.98,100.0,62.66,95.98,7.27,1.02,4.25,2673,2560,113,9,43.69,normal,1,0,1
2621,2026-01-01 19:55:00,656,low,client_3,server_1,router_1,2,client-router-server,8.11,2.3,12,94.76,62.38,53.5,76.96,9.09,8.11,1.0,2117,2096,21,7,54.23,normal,1,0,0
2622,2026-01-01 19:55:00,656,medium,client_3,server_1,router_1,2,client-router-server,4.69,1.03,27,41.06,53.62,53.49,72.2,8.71,4.69,0.42,5536,5513,23,14,32.01,normal,1,0,0
2623,2026-01-01 19:55:00,656,high,client_2,server_1,router_1,2,client-router-server,2.23,0.46,41,33.96,54.83,62.76,68.87,4.85,2.23,0.19,5567,5557,10,2,51.47,normal,1,0,0
